Time,T1,T2,T3,T4,T5,T6,T7,T8,Untitled 8,Untitled 9,Untitled 10,Untitled 11,Untitled 12,Untitled 13,Untitled 14,Untitled 15
7/21/2022 07:50:12.171,27.992265,28.064878,31.962315,31.977362,28.020261,27.998641,28.024966,28.026261,27.058667,28.015623,28.009279,28.028982,27.008379,27.016804,27.033687,27.051062
7/21/2022 07:55:10.189,28.020671,28.050339,32.015849,31.978034,27.997543,28.014885,28.01382,28.005001,27.048504,27.998117,28.040455,28.004296,27.001675,27.020082,27.039899,27.061732
7/21/2022 08:00:10.489,28.012508,28.022868,31.994655,32.034567,28.031784,27.993462,28.018049,28.012574,27.042554,28.032702,28.034489,28.015475,27.013591,27.020311,27.048029,27.060831
7/21/2022 08:05:09.892,27.996183,27.995937,31.975329,32.018356,28.058256,28.010935,28.017016,28.03585,27.0478,28.020163,28.017442,28.048782,27.017541,27.022475,27.049849,27.064093
7/21/2022 08:10:06.206,28.022196,28.003428,32.024536,31.953791,28.041685,28.000543,28.014852,28.01695,27.043685,27.997166,27.998477,28.00946,27.01423,27.015427,27.051324,27.074042
7/21/2022 08:15:11.982,28.041832,28.050405,31.9771,31.998752,28.015033,28.005411,28.036899,27.987954,27.043177,28.031342,28.03226,28.026965,27.016427,27.022229,27.053389,27.064256
7/21/2022 08:20:11.170,28.030473,28.036177,31.969969,32.024372,27.988216,28.003018,27.995396,28.032588,27.039473,28.014688,28.036472,28.020851,27.016099,27.018377,27.057356,27.080304
7/21/2022 08:25:09.742,28.020393,28.01818,32.037026,31.995704,28.037374,28.013328,28.028047,28.047995,27.044259,28.004608,28.019688,27.997527,27.01959,27.023967,27.061667,27.085844
7/21/2022 08:30:09.558,28.009623,28.008329,31.978149,31.965429,28.077401,28.001002,28.016934,28.031326,27.035178,28.023343,28.001034,28.036849,27.022836,27.024786,27.061044,27.089335
7/21/2022 08:35:12.210,28.003313,27.995494,31.976411,32.009145,28.053273,28.012262,27.997215,28.007788,27.032998,28.008706,28.013918,28.005853,27.014919,27.02872,27.065732,27.095695
7/21/2022 08:40:10.029,28.027949,28.056929,32.027191,32.03083,28.01736,28.010279,28.031162,27.995347,27.045013,28.027687,28.043521,28.04552,27.015607,27.036817,27.073977,27.105054
7/21/2022 08:45:10.917,28.015754,28.061781,31.972231,31.962806,27.992232,27.992495,28.011754,28.041455,27.025786,28.013508,28.038095,28.032407,27.027491,27.034965,27.073829,27.098318
7/21/2022 08:50:08.631,28.014262,28.0507,32.00485,31.974428,28.008919,28.012377,28.006296,28.042078,27.038293,28.004149,28.017622,28.013951,27.028163,27.030064,27.079927,27.108546
7/21/2022 08:55:06.759,27.995576,28.024687,32.011833,32.023831,28.060945,28.000903,28.03562,28.024179,27.038325,28.004034,28.0031,28.013082,27.026557,27.046783,27.089499,27.106825
7/21/2022 09:00:11.329,28.015065,28.005673,31.970264,32.012259,28.044979,28.010918,28.017245,27.999018,27.046341,28.013312,28.015688,28.038915,27.033015,27.045062,27.091482,27.115446
7/21/2022 09:05:11.157,27.998527,28.000657,32.014226,31.969592,28.018245,27.988348,28.02831,28.014377,27.037916,28.002264,28.014836,28.002559,27.031917,27.052553,27.092368,27.123249
7/21/2022 09:10:11.834,28.012,28.044275,32.010112,31.9989,27.990937,28.023409,28.013098,28.030949,27.035703,28.017409,27.999756,28.031178,27.034621,27.055012,27.08827,27.130199
7/21/2022 09:15:12.099,28.019475,28.040324,31.961331,32.037813,28.012394,28.008542,28.034358,28.014262,27.03985,27.996166,28.019983,28.017655,27.029425,27.055995,27.096875,27.135509
7/21/2022 09:20:08.377,28.001264,28.026162,32.019078,31.996277,28.054093,28.00923,28.003739,27.995445,27.045652,28.029785,28.043242,27.999281,27.045915,27.051324,27.094826,27.142459
7/21/2022 09:25:11.429,28.011541,28.004641,32.000228,31.966429,28.04157,28.00982,28.020097,28.027752,27.045144,28.008689,28.025916,28.043176,27.035293,27.067305,27.109529,27.142164
7/21/2022 09:30:10.691,28.00964,28.001952,31.971887,32.016766,28.007329,28.007771,28.008886,28.024998,27.039752,27.997478,28.009033,28.017819,27.036555,27.055667,27.111857,27.156474
7/21/2022 09:35:09.999,28.00092,28.047651,32.029929,32.031699,27.991052,28.007263,28.008001,28.003772,27.042981,28.026654,28.003264,28.014918,27.042981,27.06565,27.10989,27.1549
7/21/2022 09:40:07.796,28.018212,28.038685,31.982591,31.969412,28.039816,28.005935,28.024802,28.000428,27.036817,28.019212,28.028096,28.021097,27.044571,27.071731,27.121478,27.159047
7/21/2022 09:45:10.643,28.016491,28.025375,31.989737,31.995294,28.054142,28.024523,28.020048,28.050077,27.03962,27.997445,28.044734,27.989528,27.042095,27.071354,27.120659,27.168882
7/21/2022 09:50:10.191,28.002706,28.011279,32.035993,32.031945,28.029064,28.006968,28.019983,28.053929,27.042718,28.043767,28.029162,28.059207,27.047603,27.074288,27.134395,27.175947
7/21/2022 09:55:05.916,28.008312,27.997412,31.968035,32.003949,28.003641,28.008624,28.011885,28.026048,27.040866,28.038423,28.016229,28.013672,27.040424,27.078976,27.146459,27.180061
7/21/2022 10:00:07.693,28.019196,28.039603,31.988803,31.964069,28.009328,28.003083,28.009771,28.011935,27.044833,28.020753,27.990019,28.003051,27.052619,27.087286,27.135198,27.193469
7/21/2022 10:05:10.398,28.017934,28.052224,32.017947,31.995835,28.061076,28.01895,28.038325,27.999707,27.048324,28.004149,28.008017,28.024982,27.06365,27.087286,27.141918,27.197337
7/21/2022 10:10:11.059,28.002329,28.041455,31.965495,32.049483,28.041554,28.003985,27.997035,28.045242,27.040342,28.021294,28.005427,28.007066,27.058044,27.09163,27.148704,27.197436
7/21/2022 10:15:11.534,28.006181,28.03167,31.991786,31.996376,28.015967,28.020409,28.024425,28.04393,27.049586,28.001166,28.003346,28.037013,27.057471,27.101793,27.153114,27.143803
7/21/2022 10:20:13.141,28.010869,28.015836,32.028388,31.962577,27.986184,28.017803,28.023048,28.034292,27.04775,28.02154,28.015508,28.015721,27.060191,27.097826,27.15967,27.114938
7/21/2022 10:25:07.547,28.013246,28.002018,31.971543,32.012685,28.030686,27.99851,28.011869,28.00569,27.048537,28.015393,28.004444,28.006034,27.057913,27.108857,27.162162,27.114348
7/21/2022 10:30:11.177,28.010541,28.01282,32.00385,32.015619,28.055355,28.018426,28.024998,27.989626,27.053061,28.006001,28.013246,28.02808,27.053832,27.107464,27.152507,27.110021
7/21/2022 10:35:06.005,28.004673,28.030293,32.007637,31.976673,28.035259,28.015131,27.996379,28.04516,27.052701,28.041078,28.039226,27.996461,27.064584,27.112119,27.166735,27.119659
7/21/2022 10:40:06.220,28.027457,28.018327,31.969871,31.990114,28.007493,27.999756,28.04016,28.050634,27.055749,28.020507,28.019671,28.032342,27.064175,27.116348,27.182274,27.125183
7/21/2022 10:45:09.794,28.028523,28.003903,32.015537,32.0366,27.990954,28.023032,28.000805,28.033489,27.050619,28.008279,28.011574,28.005558,27.071895,27.115987,27.177192,27.14264
7/21/2022 10:50:08.854,28.011656,28.000231,31.993081,32.004309,28.06024,28.008411,28.015065,28.020786,27.048685,28.022753,27.995888,28.047782,27.072878,27.12951,27.184568,27.13828
7/21/2022 10:55:08.148,28.014918,28.037505,31.974428,31.96279,28.053765,28.018885,28.036948,28.001362,27.063027,28.01,28.022704,28.025851,27.080238,27.131018,27.186896,27.153802
7/21/2022 11:00:08.611,28.008509,28.044176,32.023143,32.003244,28.030555,27.999002,28.00528,28.030916,27.060929,28.002706,28.023425,27.995084,27.07737,27.133165,27.187191,27.15513
7/21/2022 11:05:06.898,28.007427,28.024408,31.98046,32.040288,28.00069,28.006526,28.036669,28.062551,27.063486,28.021261,28.00623,28.045078,27.082238,27.14241,27.191387,27.162096
7/21/2022 11:10:11.831,28.005149,28.011804,31.997195,31.984853,28.009033,28.009033,28.006607,28.050716,27.059405,28.003542,27.995691,28.023458,27.080484,27.133805,27.169079,27.177307
7/21/2022 11:15:11.663,28.010738,27.999346,32.01852,31.955447,28.051274,28.004575,28.040275,28.025539,27.067666,28.00941,28.033096,28.002182,27.08309,27.143639,27.146262,27.176865
7/21/2022 11:20:10.137,28.003723,28.019524,31.966167,32.014472,28.050405,28.027375,28.003641,28.007689,27.06501,28.014262,28.026621,28.044193,27.087827,27.145279,27.14795,27.181618
7/21/2022 11:25:07.402,28.016278,28.027851,31.99749,32.024356,28.02513,28.004559,28.043963,28.003854,27.065322,28.008247,28.014246,28.029703,27.095302,27.149819,27.152474,27.188043
7/21/2022 11:30:10.592,28.008607,28.010771,32.023716,31.976378,27.992298,28.015492,27.998379,28.023064,27.067076,28.034555,28.004968,28.005591,27.092958,27.157785,27.170718,27.190142
7/21/2022 11:35:12.934,28.006083,28.002362,31.964232,31.988393,28.026834,28.006017,28.000428,28.020048,27.06565,28.007886,28.010525,28.019606,27.097105,27.162178,27.178209,27.134542
7/21/2022 11:40:10.602,28.031227,28.030621,32.005588,32.029355,28.060109,28.01541,28.038226,27.99238,27.06724,28.0001,28.027342,28.021458,27.101694,27.165522,27.177225,27.043374
7/21/2022 11:45:10.474,28.022163,28.044373,32.01993,32.009194,28.041865,28.009623,27.992019,28.036472,27.072616,28.018868,28.009722,27.998166,27.095531,27.161801,27.173619,27.028622
7/21/2022 11:50:08.290,27.999313,28.028605,31.959135,31.973313,28.015213,28.024376,28.029867,28.054208,27.067076,28.00787,28.008509,28.035079,27.109283,27.163457,27.177487,27.025163
7/21/2022 11:55:06.099,28.004903,28.019147,31.991458,32.012374,27.987364,28.015983,27.993822,28.038243,27.076796,28.014459,28.041996,28.005214,27.098334,27.164014,27.185126,27.03331
7/21/2022 12:00:09.500,28.012197,27.999576,32.031699,32.029716,28.041275,28.003362,28.028424,28.022474,27.074452,28.02036,28.044586,28.021589,27.103563,27.174783,27.184667,27.029179
7/21/2022 12:05:11.255,28.003018,28.009919,31.973854,31.973707,28.052765,28.005001,28.020376,27.999707,27.074649,28.004116,28.01854,28.017639,27.105923,27.163227,27.184077,27.039522
7/21/2022 12:10:05.902,27.993675,28.036407,31.995392,31.978018,28.029719,28.017114,28.011623,28.017852,27.066125,28.024736,28.012115,27.995838,27.105218,27.175816,27.175406,27.056684
7/21/2022 12:15:10.628,28.017344,28.0249,32.020455,32.028076,27.997773,28.002264,28.053978,28.04257,27.075108,28.000903,28.004559,28.046897,27.111873,27.173029,27.16426,27.058126
7/21/2022 12:20:12.470,28.013869,28.015033,31.969101,32.006194,28.013967,28.009853,28.002215,28.01777,27.074583,28.012689,28.032457,28.011804,27.11048,27.179602,27.16485,27.070141
7/21/2022 12:25:06.471,27.998674,27.996986,31.998752,31.973526,28.055568,27.99674,28.042357,28.004968,27.074337,28.007738,28.027588,28.010558,27.110234,27.181929,27.17634,27.074108
7/21/2022 12:30:07.519,27.999149,28.034292,32.015111,32.010374,28.03326,28.020819,27.995543,28.002346,27.06942,28.018999,28.002706,28.043963,27.106054,27.178717,27.172636,27.090204
7/21/2022 12:35:08.295,28.012623,28.065239,31.975379,32.03283,28.008001,28.009033,28.018622,28.040587,27.07555,27.997838,27.995609,28.014033,27.109775,27.181946,27.187535,27.09145
7/21/2022 12:40:07.750,27.997592,28.046242,32.016685,31.980181,27.985446,28.022933,28.009542,28.030703,27.088122,28.026228,28.02354,28.018524,27.118725,27.185732,27.182077,27.096924
7/21/2022 12:45:07.116,28.016295,28.030129,32.007653,31.99431,28.050044,28.006034,28.013672,28.012279,27.076288,28.009476,28.031965,28.002313,27.107759,27.182306,27.175865,27.103923
7/21/2022 12:50:08.805,28.011295,28.010443,31.968183,32.038518,28.047209,28.010394,28.032981,27.99256,27.080074,28.009296,28.010754,28.041209,27.109431,27.188142,27.185257,27.107349
7/21/2022 12:55:10.960,28.005673,28.008296,32.016603,32.007309,28.026228,28.009689,28.013525,28.037325,27.073534,28.025113,27.998232,28.0249,27.110595,27.188027,27.187584,27.11602
7/21/2022 13:00:09.388,28.006263,28.006345,32.005653,31.962397,27.992675,27.996461,28.040767,28.035374,27.074091,28.004575,28.029309,27.996658,27.108398,27.193682,27.112053,27.118938
7/21/2022 13:05:08.434,27.999756,28.058502,31.964167,31.998113,28.027375,28.018294,28.001756,28.017442,27.074042,27.998543,28.049766,28.038947,27.11784,27.186568,27.099531,27.129395
7/21/2022 13:10:08.344,28.015131,28.055585,32.00885,32.034649,28.06378,28.002313,28.030932,27.990544,27.074714,28.046799,28.042996,28.007001,27.118249,27.191273,27.094679,27.127904
7/21/2022 13:15:08.370,28.025703,28.038112,32.010013,31.981902,28.045225,28.023032,27.997707,28.03362,27.083139,28.024392,28.024703,28.031227,27.116414,27.144738,27.104005,27.138116
7/21/2022 13:20:09.435,28.008329,28.02608,31.963101,31.975575,28.018819,28.008706,28.019671,28.046537,27.079418,28.004427,28.012344,28.028096,27.098121,27.115578,27.081336,27.127101
7/21/2022 13:25:09.952,28.004018,28.007657,32.00544,32.018324,27.994478,27.998248,28.021671,28.026523,27.082287,28.02077,27.999395,28.006624,26.98689,27.095105,27.05593,27.103792
7/21/2022 13:30:08.225,28.018786,27.997101,32.012029,32.027634,28.013426,28.021687,28.022245,28.006804,27.089827,28.026195,28.024261,28.039243,26.991463,27.088466,27.030966,27.096973
7/21/2022 13:35:08.430,27.99633,28.052142,31.963692,31.97192,28.06301,27.995183,28.00664,28.010492,27.086336,28.00405,28.033342,28.035096,27.024163,27.080369,26.97617,27.086713
7/21/2022 13:40:06.974,28.015344,28.052814,32.021045,31.979263,28.053618,28.01418,27.996543,28.040996,27.085123,28.003591,28.020688,27.998346,26.708271,27.049799,26.95632,27.052373
7/21/2022 13:45:13.115,28.022769,28.031686,32.002457,32.034453,28.025294,28.002723,28.034112,28.029785,27.092122,28.016606,28.010345,28.056011,26.991217,27.042751,26.920948,27.054438
7/21/2022 13:50:07.565,28.011197,28.016786,31.962774,32.008899,28.005378,28.029867,28.001985,28.012689,27.090155,28.002297,28.006919,28.01936,26.799718,27.007592,26.922816,27.047078
7/21/2022 13:55:10.181,27.995379,27.993937,32.032846,31.9731,28.00405,28.009755,28.027801,28.009919,27.093269,28.02831,28.018819,27.997428,26.837286,27.031621,26.916866,27.028884
7/21/2022 14:00:07.235,28.027556,28.026146,31.989032,32.000506,28.042324,28.007755,28.004395,28.047946,27.097137,28.014082,28.008804,28.041177,26.844777,26.982775,26.877101,27.004527
7/21/2022 14:05:07.871,28.016606,28.052503,31.977001,32.031978,28.030572,28.000739,28.012541,28.039193,27.099006,28.001461,27.995166,28.01477,26.859792,26.993036,26.851678,26.957336
7/21/2022 14:10:10.294,27.992757,28.035128,32.026536,31.986557,28.005067,28.022245,28.045701,28.025687,27.101317,28.009968,28.036718,28.02808,26.767607,26.968843,26.816715,26.952271
7/21/2022 14:15:09.234,28.017622,28.022769,31.976805,31.96992,28.007312,28.009165,27.996035,27.989282,27.091646,27.991675,28.047225,28.048454,25.160229,26.917538,26.801504,26.945551
7/21/2022 14:20:11.045,28.008066,28.010574,31.984131,32.014357,28.043504,28.014901,28.029965,28.03898,27.106726,28.028211,28.025294,28.016836,24.98263,26.558684,25.628741,26.923341
7/21/2022 14:25:07.093,28.005313,27.994642,32.033879,32.009341,28.042996,28.022573,27.994232,28.052388,27.105644,28.019458,28.012312,28.005329,24.724516,26.577304,25.496349,26.879576
7/21/2022 14:30:06.920,28.000477,28.053159,31.971068,31.979853,28.021278,27.99456,28.022261,28.027424,27.113693,28.009869,27.994953,28.031965,25.247677,26.26133,24.968599,26.626626
7/21/2022 14:35:09.226,28.003821,28.0596,31.983509,32.001391,27.999641,28.019819,28.019196,28.011131,27.106136,28.007148,28.01795,27.993117,27.208746,27.05098,26.990299,26.931094
7/21/2022 14:40:07.473,28.015655,28.039882,32.031683,32.026749,28.043799,27.998018,28.020097,27.996953,27.117725,28.018983,28.015951,28.051552,28.327762,27.944812,28.202057,27.733906
7/21/2022 14:45:06.519,28.012131,28.029457,31.963839,31.986344,28.048061,27.995888,28.027867,28.040095,27.109562,28.004427,28.001002,28.028457,28.035751,27.550012,27.888902,27.450812
7/21/2022 14:50:08.252,28.012164,28.003624,31.991032,31.979968,28.032637,28.002067,27.997707,28.024949,27.12556,28.035554,28.005886,28.004706,27.571009,27.08209,27.376625,27.00374
7/21/2022 14:55:07.748,28.007952,27.99497,32.022389,32.032191,27.996347,28.011443,28.030113,28.00446,27.117118,28.031276,28.018737,28.030621,27.025885,26.902081,26.864922,26.908261
7/21/2022 15:00:06.796,28.011492,28.035817,31.961577,32.00885,28.009591,28.003247,28.00882,28.004641,27.115414,28.010214,28.008165,28.03262,26.767935,27.028015,26.808553,27.025819
7/21/2022 15:05:06.640,28.000248,28.04198,32.006948,31.965281,28.047192,28.011345,28.011754,28.046455,27.117446,28.010148,28.005345,28.006509,26.862332,27.107202,26.938142,27.137886
7/21/2022 15:10:07.382,28.016114,28.03639,32.018717,32.015291,28.034571,28.00128,28.037898,28.0418,27.11943,28.024277,28.037571,28.033588,27.014329,27.118462,27.085893,27.154654
7/21/2022 15:15:08.644,28.006083,28.011443,31.966642,32.030634,28.008115,28.003214,28.004559,28.021573,27.121511,28.007689,28.028883,28.013885,27.111103,27.110693,27.144246,27.167522
7/21/2022 15:20:11.601,28.009968,28.006804,32.002293,31.970019,27.994134,28.02013,28.028949,27.996297,27.128379,28.024261,28.003591,28.014164,27.133329,27.113824,27.164374,27.167341
7/21/2022 15:25:10.373,28.001969,28.007132,32.021504,31.982476,28.062043,28.021376,27.990396,28.003133,27.120102,28.006165,27.995593,28.0378,27.142197,27.109841,27.169374,27.174275
7/21/2022 15:30:08.435,28.010902,28.058371,31.964446,32.033879,28.054175,27.999035,28.034325,27.997887,27.126937,27.997297,28.031834,28.006132,27.133149,27.113971,27.164096,27.179586
7/21/2022 15:35:07.910,28.006607,28.054027,32.000703,32.00703,28.025392,28.016655,28.015311,28.019442,27.125462,28.037112,28.031604,28.017065,27.134706,27.110136,27.167587,27.182765
7/21/2022 15:40:13.030,28.02926,28.03585,32.01357,31.966773,28.001116,28.013197,28.015197,28.04357,27.123527,28.020327,28.022392,28.021622,27.136132,27.10948,27.17775,27.182618
7/21/2022 15:45:12.253,28.008361,28.024785,31.95625,32.007735,28.005608,28.006903,28.032719,28.032604,27.124773,27.997559,28.004132,27.995314,27.135018,27.11107,27.1668,27.187683
7/21/2022 15:50:11.174,27.992495,28.001198,32.010472,32.034305,28.057699,27.99951,27.991773,28.010296,27.124478,28.024015,28.005722,28.041488,27.131969,27.115119,27.164932,27.191797
7/21/2022 15:55:12.906,28.027129,28.000133,32.001768,31.974428,28.045799,28.003887,28.024572,27.997314,27.132329,28.006755,28.013984,28.012721,27.126527,27.106448,27.175242,27.158162
7/21/2022 16:00:10.303,28.032391,28.040455,31.958168,31.975165,28.017852,28.004837,27.999641,28.024015,27.122954,28.002805,28.007296,28.00051,27.130625,27.108382,27.176029,27.128412
7/21/2022 16:05:10.256,28.003313,28.045225,32.006965,32.02388,27.984463,28.007247,28.021655,28.032948,27.127543,28.028113,28.013262,28.031899,27.121823,27.107825,27.176947,27.120249
7/21/2022 16:10:12.261,28.007886,28.031407,32.008571,32.011505,28.035915,28.014901,28.019966,28.015606,27.119233,28.007001,28.016573,28.000789,27.126691,27.103186,27.170128,27.114086
7/21/2022 16:15:11.698,27.998625,28.010377,31.976919,31.965577,28.061961,27.998822,28.000657,27.999133,27.122495,28.013377,28.01005,28.045914,27.128445,27.105989,27.175176,27.118708
7/21/2022 16:20:11.161,28.004755,28.005018,32.017094,31.996949,28.046061,28.01636,28.038292,28.026457,27.124953,28.012361,28.006788,28.029031,27.127445,27.098268,27.172275,27.130756
7/21/2022 16:25:10.228,28.002952,28.01382,31.994327,32.038173,28.01459,28.002575,27.999805,28.034768,27.120364,28.00228,28.013393,27.995806,27.117413,27.096973,27.180012,27.125757
7/21/2022 16:30:10.239,28.016098,28.047717,31.975756,31.995097,27.984545,28.018934,28.029506,28.016098,27.121937,28.042111,28.029998,28.035538,27.115364,27.102563,27.181257,27.129969
7/21/2022 16:35:12.133,28.003559,28.030719,32.027421,31.970117,28.052487,28.016032,27.995445,27.992495,27.120528,28.009984,28.024048,28.015672,27.120823,27.090892,27.172341,27.128133
7/21/2022 16:40:08.523,28.029555,28.01977,31.993573,32.013439,28.0537,28.00192,28.019245,28.02213,27.1103,28.005837,27.996314,27.9981,27.114742,27.087729,27.178799,27.1331
7/21/2022 16:45:12.604,28.015819,28.002231,31.967871,32.026126,28.025195,28.014295,28.009951,28.054044,27.098383,28.010246,28.014131,28.029736,27.107546,27.0944,27.179094,27.129199
7/21/2022 16:50:07.276,28.003559,28.006542,32.024208,31.965872,28.004231,27.999084,28.008689,28.045193,27.100268,27.999149,28.016967,27.994347,27.107661,27.092761,27.178241,27.141427
7/21/2022 16:55:06.762,28.00564,28.048881,31.99908,31.985885,28.010197,28.018426,28.032948,28.019016,27.103432,28.043537,27.998002,28.04711,27.105776,27.083615,27.170357,27.141017
