term,name,delta_rank_variable,pval_variable,level_variable,nseqs_variable,padj_variable,delta_rank_Dixon,pval_Dixon,level_Dixon,nseqs_Dixon,padj_Dixon
GO:0034656,nucleobase-containing small molecule catabolic process,112,0.774453508089136,5,22,0.952397339685875,-82,0.413590852615431,3,477,0.637877411901625
GO:0034660,ncRNA metabolic process,-10,0.917422914931859,2,350,0.989662239703235,92,0.528448286512644,2,215,0.730697840678851
GO:0034698,response to gonadotropin,-92,0.826943255254476,2,19,0.971050765955833,-980,0.00987105209145175,3,31,0.0519469750474801
GO:0034728,nucleosome organization,573,0.00450503460340256,2,83,0.107784928778776,468,0.129759906064749,2,47,0.315173044772627
GO:0034754,cellular hormone metabolic process,502,0.0340764432117936,2,60,0.323281735165798,336,0.133572547734535,3,90,0.32143555790775
GO:0034762,regulation of transmembrane transport,-30,0.827572336107007,3,179,0.971257980521455,343,0.0279785534263028,5,188,0.110052159808239
GO:0034764,positive regulation of transmembrane transport,139,0.483566132537038,2,86,0.841794343698134,-130,0.647833437564493,2,55,0.809352885412551
GO:0034976,response to endoplasmic reticulum stress,-901,6.17479823644497e-11,3,181,3.74261381997859e-8,-1000,7.54291185101451e-8,3,131,3.40910035619381e-6
GO:0035019,somatic stem cell population maintenance,436,0.12286209595621,2,42,0.541701556308631,-74,0.836229699733202,2,35,0.920949239674584
GO:0035023,regulation of Rho protein signal transduction,610,0.048792068192941,8,35,0.385582927284523,-382,0.111271430512913,2,78,0.284662205696187
GO:0035046,pronuclear migration,891,0.105926954427469,2,11,0.511095384066397,-138,0.684071458592256,2,39,0.830761176003767
GO:0035050,embryonic heart tube development,59,0.763797575455623,3,89,0.95107951003933,91,0.632171218984878,2,125,0.801956334485495
GO:0035051,cardiocyte differentiation,174,0.398344722096088,2,80,0.807813048470466,135,0.548784075605333,2,89,0.74379823828009
GO:0035094,response to nicotine,303,0.389757587538964,2,27,0.800495805686319,-1164,0.00256869819223637,2,30,0.0191613247026046
GO:0035112,genitalia morphogenesis,5,0.986298846170424,2,35,0.99874391133425,156,0.672360256824168,2,33,0.823622399274177
GO:0035150,regulation of tube size,-22,0.897913819749493,4,118,0.984720874726791,-596,0.0052558421614897,2,99,0.0323922892573095
GO:0035151,"regulation of tube size, open tracheal system",-76,0.795253536377225,2,39,0.957027102246315,-974,0.00401851374681291,2,39,0.0269263784488481
GO:0035152,"regulation of tube architecture, open tracheal system",-112,0.638731071261277,2,59,0.909258349094537,-1078,3.61666672373852e-5,2,66,6.83312852312893e-4
GO:0035159,"regulation of tube length, open tracheal system",-215,0.52741607403205,5,29,0.859592077635146,-1133,0.00208068355565225,2,33,0.0163128421625117
GO:0035162,embryonic hemopoiesis,-564,0.0330452994118049,2,48,0.320436131853467,-827,0.00195883965868814,2,63,0.0156232713262151
GO:0035195,gene silencing by miRNA,-357,0.285779770557261,2,30,0.729335847230028,500,0.188372475115437,2,31,0.396940531319761
GO:0035215,genital disc development,140,0.713667218893515,3,23,0.935156060308461,15,0.964854468466893,2,39,0.981379209942494
GO:0035222,wing disc pattern formation,780,0.0117037999200123,3,35,0.190012585010914,403,0.191483263611659,3,47,0.400122258703016
GO:0035262,gonad morphogenesis,351,0.285143535065098,2,31,0.729335847230028,614,0.106084650926337,3,31,0.276612127132587
GO:0035264,multicellular organism growth,222,0.248713037894678,2,91,0.698265374017225,317,0.263320194515889,2,56,0.486569422013411
GO:0035265,organ growth,-125,0.591826756544093,2,62,0.889995843739405,-192,0.534698917711923,2,47,0.734056584470508
GO:0035270,endocrine system development,385,0.0692289737063207,2,75,0.44316698140891,521,0.0128178302438727,4,103,0.0624632108078786
GO:0035303,regulation of dephosphorylation,-6,0.974465461191461,2,89,0.994910287140505,-291,0.214358476145407,3,82,0.429648945665359
GO:0035304,regulation of protein dephosphorylation,-232,0.339164205071092,3,57,0.764161215285324,-551,0.153421945816789,2,30,0.34841141389921
GO:0035315,hair cell differentiation,-78,0.702140487181915,2,82,0.928522793365686,-377,0.133733926261836,2,71,0.32143555790775
GO:0035335,peptidyl-tyrosine dephosphorylation,-514,0.0762006317453797,7,40,0.452694011084998,341,0.326691414360387,3,37,0.552070168695522
GO:0035567,non-canonical Wnt signaling pathway,287,0.310752478984961,3,42,0.744468499281055,-1075,0.00303252228844977,4,34,0.02157396257678
GO:0035637,multicellular organismal signaling,277,0.299619575707118,2,47,0.737394142359583,-37,0.679482350140458,2,608,0.82868085559458
GO:0035666,TRIF-dependent toll-like receptor signaling pathway,510,0.53292409490566,2,5,0.862385327116694,-182,0.519371228583997,4,56,0.721609814277344
GO:0035690,cellular response to drug,3,0.98032016769283,2,171,0.996836374289023,-53,0.796760002028757,2,106,0.901586551142015
GO:0035914,skeletal muscle cell differentiation,196,0.608095189015781,2,23,0.89218914902665,240,0.354352543336573,2,67,0.578867903891425
GO:0036342,post-anal tail morphogenesis,-38,0.900547475054243,3,37,0.985252297773871,445,0.219514891398349,3,34,0.435815525127644
GO:0038061,NIK/NF-kappaB signaling,-145,0.729420001512008,5,19,0.940436329058852,916,0.00759030919235093,5,38,0.0425407916186095
GO:0038179,neurotrophin signaling pathway,352,0.523580988379459,3,11,0.856925980080993,-766,1.0534415923636e-4,2,116,0.00158704762771118
GO:0040002,collagen and cuticulin-based cuticle development,-396,0.472408080400206,4,11,0.839003867951153,-378,0.207046129268646,2,50,0.420847731890855
GO:0040003,chitin-based cuticle development,-33,0.914350412286766,3,36,0.98833256032031,-1090,3.5994248348773e-4,4,48,0.0042329970634654
GO:0040012,regulation of locomotion,135,0.102826631006121,3,528,0.507872233799671,-56,0.581440535959794,3,458,0.768959673777068
GO:0040014,regulation of multicellular organism growth,198,0.238956019680356,4,120,0.686778233591329,-105,0.391703784902352,3,311,0.616719415437105
GO:0040015,negative regulation of multicellular organism growth,976,0.045825751744234,5,14,0.37555257310636603,-471,0.105174902612851,2,53,0.274861848665104
GO:0040017,positive regulation of locomotion,40,0.721747000119412,2,282,0.938081936061804,-68,0.624064226729524,2,237,0.79649393278602
GO:0040018,positive regulation of multicellular organism growth,403,0.0813410616330032,5,63,0.463327529067759,-57,0.682908733574306,5,240,0.830419927971392
GO:0040019,positive regulation of embryonic development,345,0.252508729149586,2,37,0.703086514251191,-63,0.841693530407886,2,45,0.923419127839208
GO:0040020,regulation of meiotic nuclear division,321,0.321951274787129,2,32,0.75408870817096,-161,0.485553513261464,2,84,0.696020427902783
GO:0040024,dauer larval development,-580,0.0300894324959655,2,47,0.309607022497035,-322,0.276725750825849,2,51,0.497545129214963
GO:0040025,vulval development,-333,0.198562667106249,2,50,0.648090251316964,-146,0.596335230547841,3,59,0.7811682475668
GO:0040027,negative regulation of vulval development,971,0.0553761150413577,5,13,0.407135648124595,-186,0.37454948657889803,3,103,0.599797732879248
GO:0040028,regulation of vulval development,585,0.0213972005678664,2,52,0.269812853080141,-258,0.16069900759327,2,134,0.36032219115028
GO:0040029,"regulation of gene expression, epigenetic",187,0.159940525720031,2,194,0.604207456927126,187,0.197459826284795,2,219,0.407470814311954
GO:0040035,hermaphrodite genitalia development,602,0.20187161450967,2,15,0.650833130703457,-204,0.0445322575977927,2,459,0.154356171072048
GO:0040036,regulation of fibroblast growth factor receptor signaling pathway,357,0.235999338477945,2,37,0.685472495897357,-215,0.571774010823756,5,31,0.765793164683832
GO:0040039,inductive cell migration,69,0.900964094358906,2,11,0.985252297773871,-597,0.0108504190474442,4,82,0.0557020398760777
GO:0040040,thermosensory behavior,-545,0.370871026451996,3,9,0.78719900750803,-567,0.123606056227495,2,33,0.306027883570758
GO:0042035,regulation of cytokine biosynthetic process,-305,0.305342423458699,3,38,0.741818571971383,130,0.683069927736989,2,44,0.830419927971392
GO:0042048,olfactory behavior,-42,0.854203686264204,2,63,0.977895448505784,-357,0.147910123177277,2,74,0.343682292261717
GO:0042051,compound eye photoreceptor development,25,0.925813426285407,2,48,0.991461536236511,-320,0.242355758556344,6,60,0.462825205859464
GO:0042052,rhabdomere development,26,0.939725436688595,2,28,0.992038661993386,23,0.949886355527403,2,33,0.972393234614343
GO:0042059;GO:1901185,negative regulation of ERBB signaling pathway,-281,0.260783643362192,2,54,0.708100933071557,-1390,4.07423237075559e-5,6,39,7.51288449167331e-4
GO:0042067,establishment of ommatidial planar polarity,103,0.761398868626915,3,29,0.950224394500073,-882,0.00759894546781265,2,41,0.0425407916186095
GO:0042074,cell migration involved in gastrulation,258,0.367997721375743,5,41,0.786526297157223,-153,0.499323579996291,2,88,0.705665758363857
GO:0042078,germ-line stem cell division,310,0.369908897882615,2,28,0.786526297157223,-116,0.715816093703375,2,44,0.854456807864464
GO:0042098,T cell proliferation,-600,0.115443538337944,2,23,0.527025368553991,761,0.0416774950799814,2,32,0.146666604823446
GO:0042102,positive regulation of T cell proliferation,77,0.836073207749789,5,24,0.974149844316049,566,0.0947303751850933,3,39,0.256944433597007
GO:0042108,positive regulation of cytokine biosynthetic process,-245,0.478030585715498,2,28,0.840637280811748,686,0.0666517669820706,3,32,0.206217883078755
GO:0042110,T cell activation,-333,0.0617351945501275,2,107,0.424662064213659,426,0.0262377147023823,2,123,0.10552817941046
GO:0042113,B cell activation,-107,0.631713615914133,2,68,0.904821423594053,253,0.358376159112865,2,59,0.583373620589798
GO:0042129,regulation of T cell proliferation,-136,0.604427125991853,2,49,0.89218914902665,241,0.416735266209501,2,51,0.640810399341494
GO:0042133,neurotransmitter metabolic process,44,0.8541573580519,3,58,0.977895448505784,152,0.513481537031661,3,83,0.716883672233785
GO:0042136,neurotransmitter biosynthetic process,201,0.561932164960316,4,28,0.878866137864398,-411,0.207585814657269,2,42,0.421025474682368
GO:0042176,regulation of protein catabolic process,-249,0.0355858218653418,5,248,0.329545715925805,-535,0.00752253390454488,2,113,0.0423947204155891
GO:0042180,cellular ketone metabolic process,-210,0.436289253229332,3,46,0.823586171555445,188,0.565778665798391,3,42,0.759533968937269
GO:0042220,response to cocaine,368,0.270547791099779,2,30,0.715473381256954,-312,0.388963788065856,2,34,0.613662923676795
GO:0042246,tissue regeneration,308,0.185979593147841,3,62,0.63007330623594,-90,0.774075084429714,3,46,0.888628327354696
GO:0042254,ribosome biogenesis,-18,0.888550378877553,4,205,0.983771527659235,-391,0.0619699182733706,2,103,0.196209700027636
GO:0042303,molting cycle,-153,0.376532841115349,2,113,0.791232823717901,-667,8.81381703167124e-6,2,203,1.9917498292159e-4
GO:0042335,cuticle development,-109,0.605893136405492,2,75,0.89218914902665,-707,3.66622929471598e-4,3,115,0.00428967437782758
GO:0042391,regulation of membrane potential,94,0.487000037630256,3,189,0.842394971537605,343,0.0227954442464733,2,202,0.0953602522470435
GO:0042398,cellular modified amino acid biosynthetic process,311,0.32935634495505,2,33,0.757548080783833,-124,0.733148071276225,2,34,0.866267213863971
GO:0042439,ethanolamine-containing compound metabolic process,-1064,0.0656520109424076,2,10,0.433519147964718,342,0.24030301647523,2,53,0.460430966729348
GO:0042440,pigment metabolic process,-203,0.266592085090024,2,102,0.715147999289727,-89,0.648404499522625,2,120,0.809627503466766
GO:0042445,hormone metabolic process,305,0.0963502005187173,3,101,0.496423806837011,309,0.0858455710151084,2,140,0.244953323751408
GO:0042446,hormone biosynthetic process,390,0.20179783478714,2,36,0.650833130703457,315,0.358317594663382,2,38,0.583373620589798
GO:0042454,ribonucleoside catabolic process,33,0.952755352309999,3,11,0.99377233269367,-81,0.418706501383296,5,469,0.641701120803522
GO:0042461,photoreceptor cell development,115,0.547770755907614,5,93,0.869895447565063,-211,0.287646245973267,2,115,0.511593053216343
GO:0042462,eye photoreceptor cell development,-33,0.881843657310003,2,68,0.983051693003867,-217,0.31102459948148,5,98,0.535235817297905
GO:0042475,odontogenesis of dentin-containing tooth,433,0.12113085360216,2,43,0.539843796078254,658,0.0116880765936112,2,66,0.0585674272788561
GO:0042476,odontogenesis,167,0.458711730564117,2,66,0.83325757250325,549,0.0206972469030439,4,80,0.089489398497042
GO:0042491,inner ear auditory receptor cell differentiation,95,0.742122774278252,3,40,0.944741772141407,-274,0.477716348902318,2,30,0.689934952518699
GO:0042493,response to drug,-30,0.702555994230299,3,578,0.928522793365686,-4,0.967959534448323,3,514,0.982451222766792
GO:0042542,response to hydrogen peroxide,-222,0.308121177763665,2,71,0.743388334675273,-308,0.151520173811376,3,98,0.346826217115414
GO:0042558,pteridine-containing compound metabolic process,180,0.577557766431626,2,32,0.883451718801963,505,0.157355420238552,2,35,0.354549602785789
GO:0042590,antigen processing and presentation of exogenous peptide antigen via MHC class I,-1011,0.0971196961309322,2,9,0.497920998490823,-1389,4.71991744569974e-7,4,59,1.64839541096029e-5
GO:0042594,response to starvation,-75,0.573679864345924,2,193,0.882597837859661,-142,0.456403107436153,2,124,0.672005247018376
GO:0042693,muscle cell fate commitment,561,0.181520142842598,2,19,0.624521144316231,912,0.0181856052297805,2,30,0.0822405336444087
GO:0042698,ovulation cycle,124,0.672023671135334,2,39,0.924295797557729,-220,0.433045759499897,2,57,0.651199933789743
GO:0042733,embryonic digit morphogenesis,560,0.0563016031825797,2,39,0.407868851740999,472,0.153354764133788,4,41,0.34841141389921
GO:0042737,drug catabolic process,-176,0.439616376105462,2,65,0.824091866548211,148,0.584828017992651,2,61,0.770742470825078
GO:0042742,defense response to bacterium,-405,0.00791006131361062,4,147,0.15613287699904,-223,0.277856049426605,4,107,0.498915317528452
GO:0042745,circadian sleep/wake cycle,281,0.60993308860655,2,11,0.893023597068006,-82,0.776670598996762,4,54,0.889774220023626
GO:0042752,regulation of circadian rhythm,386,0.0587864723625284,3,81,0.414787438180633,-91,0.711034141188075,3,74,0.851394127500526
GO:0042770,signal transduction in response to DNA damage,422,0.08804443639943,4,55,0.478886151756197,-304,0.202925129545389,2,79,0.415401797159966
GO:0043009,chordate embryonic development,260,0.00725547565357563,5,377,0.149353281850019,144,0.152640941846576,2,472,0.347665386320512
GO:0043010,camera-type eye development,301,0.0219595919754966,2,199,0.269812853080141,228,0.110056490277511,2,225,0.282804434799249
GO:0043052,thermotaxis,-292,0.632083578502294,3,9,0.904830327230315,-293,0.439773553970445,2,31,0.653985833485081
GO:0043086,negative regulation of catalytic activity,-85,0.42709918749156,2,307,0.82288316087496,-394,6.92553381658208e-4,3,346,0.00706343161381491
GO:0043112,receptor metabolic process,77,0.744414614901447,3,61,0.945373725449437,-62,0.840100319129652,3,48,0.922483343544499
GO:0043113,receptor clustering,104,0.764001908889522,2,28,0.95107951003933,-326,0.397725971738773,2,30,0.621531094818896
GO:0043200,response to amino acid,-25,0.904453459927376,2,79,0.987055349484858,-491,0.0543320555647073,2,69,0.178652479424608
GO:0043244,regulation of protein complex disassembly,185,0.466870860130803,3,52,0.838059663531693,-154,0.579859804615127,5,58,0.768959673777068
GO:0043254,regulation of protein complex assembly,-142,0.227801844454515,3,250,0.676093069368542,-610,0.00191134117165683,2,117,0.0152973659745451
GO:0043269,regulation of ion transport,-81,0.511960468322479,5,224,0.852561981777207,301,0.0480953224439149,5,197,0.163320303397377
GO:0043270,positive regulation of ion transport,182,0.28556537579119,2,117,0.729335847230028,166,0.480157091645634,5,81,0.691726310151991
GO:0043277,apoptotic cell clearance,-408,0.0900920606128222,2,58,0.484249632396235,-371,0.0693273913785475,2,108,0.211935858259353
GO:0043279,response to alkaloid,87,0.684649738058784,3,73,0.924968798907367,-748,0.00132352140922516,5,83,0.0115557456373636
GO:0043330,response to exogenous dsRNA,178,0.724907917712393,2,13,0.939280924256794,173,0.653955478601589,3,30,0.814001338647661
GO:0043388,positive regulation of DNA binding,251,0.405008030910939,3,37,0.812249561992343,218,0.542635938087981,4,35,0.739243225345863
GO:0043393,regulation of protein binding,-113,0.481584455352522,4,133,0.841794343698134,-507,0.0557093183450438,3,64,0.181626561223941
GO:0043407,negative regulation of MAP kinase activity,-181,0.526909278031398,7,41,0.859022747059557,-429,0.193896869493307,6,41,0.402641697461327
GO:0043408,regulation of MAPK cascade,8,0.936062749164418,3,323,0.991884673017075,-375,0.00498332701786312,2,259,0.0313840676944658
GO:0043409,negative regulation of MAPK cascade,-97,0.605634161881229,2,95,0.89218914902665,-392,0.127681424771388,2,68,0.311843446098662
GO:0043410,positive regulation of MAPK cascade,-23,0.853342035704724,7,226,0.977895448505784,-214,0.174441441729004,3,184,0.378613486991859
GO:0043433,negative regulation of DNA-binding transcription factor activity,5,0.981830692515548,2,78,0.997000451912195,21,0.919623878515477,2,107,0.963077255782905
GO:0043473,pigmentation,-165,0.329960447285497,1,119,0.757548080783833,123,0.496932928994625,1,139,0.704294451764491
GO:0043484,regulation of RNA splicing,306,0.112499264079163,3,91,0.524515799616952,-223,0.368718628848722,2,73,0.594749082922536
GO:0043523,regulation of neuron apoptotic process,-67,0.666377461946198,3,143,0.923182888668042,-551,0.0049004642370308,2,118,0.0309467673050849
GO:0043524,negative regulation of neuron apoptotic process,52,0.783611407061065,2,94,0.953406169337406,-474,0.0382251619223439,7,86,0.138221608695064
GO:0043534,blood vessel endothelial cell migration,62,0.898794726904618,2,14,0.984720874726791,-340,0.309997294918598,2,40,0.53403868818189
GO:0043542,endothelial cell migration,296,0.360933529201868,2,32,0.780596114530739,-9,0.974801908283318,6,58,0.986012508756856
GO:0043588,skin development,243,0.172575640641506,2,107,0.618934989940444,-258,0.0907760603645886,4,197,0.249688328329805
GO:0043589,skin morphogenesis,8,0.987081969681479,4,14,0.99874391133425,-107,0.775158015656328,2,32,0.888924988103401
GO:0043603,cellular amide metabolic process,-296,7.98467226415678e-4,2,463,0.0337646412410661,-576,1.41978152871071e-8,4,460,7.43771914472315e-7
GO:0043624,cellular protein complex disassembly,162,0.435196159819318,2,78,0.823586171555445,-1761,5.98993807748848e-11,5,62,4.60226908953698e-9
GO:0043627,response to estrogen,-250,0.325303964712143,2,52,0.757548080783833,-161,0.41195530884899,2,117,0.636432296847803
GO:0043648,dicarboxylic acid metabolic process,205,0.357011849918441,2,68,0.778066177109507,64,0.788044282943266,3,80,0.896596745362397
GO:0043652,engulfment of apoptotic cell,-380,0.390970825343528,2,17,0.800580274868223,-590,0.0181750879467489,2,72,0.0822405336444087
GO:0043687,post-translational protein modification,-351,0.00655779440441957,3,207,0.139121200558392,-382,0.0445209479560274,5,125,0.154356171072048
GO:0043900,regulation of multi-organism process,-68,0.492591218794289,3,360,0.842835072150855,13,0.913150737397116,3,350,0.960537388677207
GO:0043901,negative regulation of multi-organism process,-10,0.95603890318899,4,110,0.99377233269367,-165,0.422073767362896,4,107,0.643865012423213
GO:0043902,positive regulation of multi-organism process,-22,0.867234914832379,4,208,0.980377973236025,187,0.294471871269853,2,142,0.518927877123097
GO:0043954,cellular component maintenance,225,0.466879750139894,3,35,0.838059663531693,-592,0.0804427874857564,3,39,0.237142027550568
GO:0043966,histone H3 acetylation,-222,0.480002808156906,5,34,0.841794343698134,-105,0.769850741455385,2,35,0.886366612914417
GO:0043967,histone H4 acetylation,335,0.214735675980277,4,46,0.665936959904725,253,0.460637423271387,6,38,0.675855671954518
GO:0044057,regulation of system process,137,0.233934338094213,4,261,0.682951996860969,-161,0.172402899745804,2,334,0.375522093957208
GO:0044070,regulation of anion transport,-95,0.684167936577673,2,62,0.924968798907367,7,0.984691245465287,2,34,0.992100534430164
GO:0044087,regulation of cellular component biogenesis,16,0.836966488876784,3,592,0.974149844316049,-119,0.316332974759049,3,330,0.540423479280794
GO:0044089,positive regulation of cellular component biogenesis,165,0.129984428449567,4,293,0.553524634810607,-217,0.226084049763462,4,141,0.442004864041374
GO:0044092,negative regulation of molecular function,-44,0.618749052047285,2,461,0.89577390629457,-293,0.0033257846607999,2,478,0.0231599203720356
GO:0044262,cellular carbohydrate metabolic process,-225,0.19721680621089,3,111,0.646401777862822,41,0.86588126312803,2,75,0.93658203261854
GO:0044272,sulfur compound biosynthetic process,-73,0.686621893317267,2,103,0.924968798907367,-54,0.812450214558547,3,88,0.909518088663162
GO:0044273,sulfur compound catabolic process,-83,0.794214015875099,2,33,0.957027102246315,-66,0.845236533784599,4,39,0.92417632735009
GO:0044282,small molecule catabolic process,-24,0.839463575752279,3,247,0.974608016020256,-89,0.293982382479482,2,687,0.518483289242562
GO:0044550,secondary metabolite biosynthetic process,-41,0.894338655809964,3,36,0.984187485867128,699,0.0266381781769085,2,45,0.106414212647789
GO:0044786,cell cycle DNA replication,1344,8.71139284789838e-7,2,45,1.69716599947449e-4,1496,3.47266057379559e-7,4,52,1.29104558429013e-5
GO:0045087,innate immune response,-232,0.0855865902046619,2,188,0.472693190276205,-279,0.0306580074023847,2,278,0.117974469219527
GO:0045132,meiotic chromosome segregation,632,0.00308651105071681,2,74,0.0865687226046808,513,0.0167022939224522,3,98,0.0771518787399846
GO:0045138,nematode male tail tip morphogenesis,176,0.574099055081719,3,34,0.882597837859661,-360,0.293994646004351,4,38,0.518483289242562
GO:0045165,cell fate commitment,389,4.76357219568659e-4,3,281,0.0247081504556838,-87,0.394268936281726,3,454,0.618645267617004
GO:0045185,maintenance of protein location,31,0.881399131732338,2,77,0.983051693003867,-70,0.764714844468473,3,83,0.885208078949543
GO:0045214,sarcomere organization,-113,0.735550366296211,3,30,0.942255738573679,200,0.549539435918001,2,40,0.74379823828009
GO:0045333,cellular respiration,-563,0.0020041229938285,2,102,0.0674845119218177,-188,0.388855748775847,2,95,0.613662923676795
GO:0045444,fat cell differentiation,450,0.0854165803476437,2,49,0.472693190276205,-685,0.0382753287035767,4,41,0.138221608695064
GO:0045453,bone resorption,59,0.88294590845779,2,21,0.983297171013592,115,0.755092242031315,3,33,0.878982204400747
GO:0045466,R7 cell differentiation,733,0.0732243495078257,3,20,0.447890569998768,-638,0.0927860334954327,2,31,0.254004521623483
GO:0045471,response to ethanol,-188,0.244372296903949,2,130,0.69321418596518,-207,0.313980150763596,2,107,0.538084942386683
GO:0045596,negative regulation of cell differentiation,35,0.719532555810395,2,369,0.937822554953702,-56,0.644753365259396,5,313,0.807255028203643
GO:0045597,positive regulation of cell differentiation,44,0.607506104978857,2,502,0.89218914902665,25,0.826616092975642,5,356,0.918241009305472
GO:0045598,regulation of fat cell differentiation,141,0.593064384703162,2,48,0.889995843739405,-108,0.765701275169002,5,34,0.885208078949543
GO:0045637,regulation of myeloid cell differentiation,-123,0.47158289489756,2,117,0.839003867951153,-346,0.155447188555917,2,76,0.35162489658625
GO:0045639,positive regulation of myeloid cell differentiation,150,0.600894704663202,2,41,0.89218914902665,94,0.767692386039105,2,44,0.885208078949543
GO:0045665,negative regulation of neuron differentiation,-54,0.732533119503908,2,136,0.94130704165338,-258,0.204877607954201,2,109,0.417544550251488
GO:0045667,regulation of osteoblast differentiation,230,0.323828152026627,5,62,0.756199730010809,33,0.901843932251528,5,64,0.954430791478316
GO:0045669,positive regulation of osteoblast differentiation,637,0.0610003798441591,2,29,0.42389435929922,347,0.318702838707449,2,37,0.543233323543112
GO:0045670,regulation of osteoclast differentiation,-99,0.726949606596895,2,42,0.939471713808591,13,0.970656541294978,7,36,0.984441183066829
GO:0045685,regulation of glial cell differentiation,135,0.666514920023665,5,34,0.923182888668042,236,0.5284144491671,3,32,0.730697840678851
GO:0045732,positive regulation of protein catabolic process,-152,0.289940803290132,6,165,0.730763070353663,-542,0.042309540913311,3,63,0.148211993624896
GO:0045747,positive regulation of Notch signaling pathway,363,0.215451596206026,2,39,0.666521052678303,-143,0.642878908424927,6,47,0.806660796907706
GO:0045778,positive regulation of ossification,466,0.0671064944515178,2,52,0.438402308063508,493,0.121933194659034,2,44,0.30351621348712
GO:0045785,positive regulation of cell adhesion,133,0.390195847354706,4,143,0.800495805686319,-48,0.760885209133943,2,183,0.883101916945488
GO:0045786,negative regulation of cell cycle,557,1.55484105071873e-7,2,311,3.68767736159594e-5,158,0.151985871064593,2,385,0.347088924692964
GO:0045787,positive regulation of cell cycle,327,0.0044898461725416,2,262,0.107784928778776,-53,0.724673551703637,2,204,0.860573177061764
GO:0045792,negative regulation of cell size,460,0.183653749972697,5,28,0.62720776323314,61,0.844734737484036,4,46,0.924116549549456
GO:0045793,positive regulation of cell size,-19,0.946741146205435,2,41,0.992038661993386,250,0.516942465525387,2,30,0.719737209481169
GO:0045807,positive regulation of endocytosis,-140,0.417039401316815,5,114,0.817617051433435,-50,0.8391342627627,2,75,0.922480845487839
GO:0045834,positive regulation of lipid metabolic process,-287,0.124807001695207,2,97,0.544915591303784,-338,0.198770113949432,2,65,0.409075993440572
GO:0045840,positive regulation of mitotic nuclear division,825,0.0061146388071331,4,37,0.132516647311227,493,0.174379957931686,2,34,0.378613486991859
GO:0045861,negative regulation of proteolysis,-315,0.0634668743887801,3,118,0.426894944254988,-417,0.0519320772420884,2,98,0.172235162651818
GO:0045862,positive regulation of proteolysis,-99,0.427715486631767,2,222,0.82288316087496,-331,0.0550299576508494,2,153,0.180176210774443
GO:0045926,negative regulation of growth,77,0.575058124569419,4,183,0.882597837859661,-282,0.0514619610893476,2,219,0.171415925304836
GO:0045930,negative regulation of mitotic cell cycle,583,3.85267206355945e-5,6,171,0.00412084825621898,-123,0.410481053177125,2,205,0.634673536457024
GO:0045931,positive regulation of mitotic cell cycle,423,0.00896631482063761,3,130,0.162615608685756,15,0.949856879751709,2,78,0.972393234614343
GO:0045944,positive regulation of transcription by RNA polymerase II,156,0.0658027231007858,2,505,0.433519147964718,-19,0.86165485920841,4,396,0.932886073497128
GO:0045995,regulation of embryonic development,52,0.723342514733245,2,158,0.938218813298349,-127,0.476902710136652,5,143,0.689624057004381
GO:0046039,GTP metabolic process,-580,0.167179432618198,3,19,0.613291059134008,-838,6.15269255329108e-7,2,161,2.05421011840667e-5
GO:0046148,pigment biosynthetic process,-224,0.33546108212821,2,62,0.763002629597612,225,0.400262178855298,2,63,0.623986079689781
GO:0046165,alcohol biosynthetic process,-373,0.146364622324823,4,51,0.585331044646841,59,0.82876669046577,2,61,0.918708431552298
GO:0046364,monosaccharide biosynthetic process,-274,0.370090351586947,2,36,0.786526297157223,-1194,8.36023886622712e-4,4,35,0.0082142420122466
GO:0046395;GO:0016054,carboxylic acid catabolic process,-78,0.596078125534941,3,157,0.890974223177822,140,0.417298837197357,3,152,0.640821998494276
GO:0046425;GO:1904892,regulation of receptor signaling pathway via JAK-STAT,-221,0.357901132079822,3,58,0.779070500995782,-783,0.00710447578366955,6,53,0.0408136210980063
GO:0046434,organophosphate catabolic process,73,0.714145345602987,2,85,0.935248790174305,-70,0.467167803631997,2,523,0.67969808462382
GO:0046467,membrane lipid biosynthetic process,-396,0.0816131570659167,2,65,0.463631299009857,-169,0.533357164741925,3,61,0.732650932497102
GO:0046470,phosphatidylcholine metabolic process,427,0.126272183274563,2,43,0.546199851314062,841,0.0186543740401272,2,35,0.0834919071116373
GO:0046532,regulation of photoreceptor cell differentiation,476,0.244046422135483,2,20,0.69321418596518,471,0.144673964493429,2,43,0.338551764626755
GO:0046578,regulation of Ras protein signal transduction,345,0.0492761862801048,7,110,0.386105773633255,-273,0.0971595093899481,4,168,0.2612039418126
GO:0046620,regulation of organ growth,394,0.0323417103147607,2,100,0.3177957526833,-153,0.488581670605275,4,92,0.697325542257064
GO:0046622,positive regulation of organ growth,342,0.179018109245139,5,52,0.622972151436511,-404,0.238894321322446,2,38,0.458876175540198
GO:0046649,lymphocyte activation,-176,0.22963067322564,3,159,0.677100174295063,350,0.0325494211583309,3,170,0.123398710147949
GO:0046661,male sex differentiation,376,0.0228242718615577,3,125,0.272750974283315,-345,0.103014343539175,2,101,0.271580669825896
GO:0046662,regulation of oviposition,-419,0.181784722013536,2,34,0.624849186253207,216,0.540879175383848,2,36,0.739243225345863
GO:0046677,response to antibiotic,-147,0.220108458046213,3,241,0.670492827759359,-152,0.270257170285407,3,242,0.492055906404315
GO:0046686,response to cadmium ion,12,0.968161420798396,5,40,0.99479461719583,-47,0.877291154096515,2,48,0.941595243751186
