term,name,delta_rank_variable,pval_variable,level_variable,nseqs_variable,padj_variable,delta_rank_Dixon,pval_Dixon,level_Dixon,nseqs_Dixon,padj_Dixon
GO:0000018,regulation of DNA recombination,764,0.00292387805006041,3,51,0.0848391210802103,-1557,3.20492562263778e-6,2,37,3.40238549512257e-5
GO:0000022,mitotic spindle elongation,1776,0.00126721538275124,2,11,0.0467071615737028,1387,2.01660635721213e-8,4,68,4.60938595934201e-7
GO:0000041,transition metal ion transport,-144,0.518834951049178,3,68,0.854498384520767,92,0.638070089629964,2,109,0.753955464413702
GO:0000096,sulfur amino acid metabolic process,-193,0.563544101444684,3,30,0.879266832073842,-573,0.0646222333205661,3,43,0.146660387677881
GO:0000122,negative regulation of transcription by RNA polymerase II,268,0.00500271668517732,2,391,0.114663107216984,18,0.874557800466792,2,334,0.928294756411739
GO:0000184,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",-1192,1.90731465651223e-8,3,75,6.12023614780836e-6,1422,4.54374448389387e-10,2,80,1.85054320798587e-8
GO:0000186,activation of MAPKK activity,219,0.512204758214638,2,30,0.852561981777207,486,0.126447119097607,6,41,0.240092935490937
GO:0000187,activation of MAPK activity,62,0.762498240045698,2,79,0.950304093471714,622,0.00232082863977517,4,100,0.00979031290601955
GO:0000209,protein polyubiquitination,-251,0.0767324065548579,4,171,0.452694011084998,862,1.0200562964603e-6,2,135,1.31317592187993e-5
GO:0000226,microtubule cytoskeleton organization,378,9.74064545829296e-5,2,376,0.00781803964373928,-62,0.517904614868917,2,474,0.656084186132953
GO:0000245,spliceosomal complex assembly,499,0.093386466565969,2,38,0.487486291978336,-106,0.752160977726666,4,37,0.841578716337528
GO:0000288,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",-36,0.891704501535852,2,49,0.984073077163644,37,0.900190849048616,2,48,0.938982812718753
GO:0000302,response to reactive oxygen species,-128,0.448156229938054,2,120,0.82790654297303,522,0.00268649274709391,3,139,0.011062028958622
GO:0000381,"regulation of alternative mRNA splicing, via spliceosome",207,0.429145786447371,3,49,0.823374157978711,130,0.668598141677753,4,45,0.774785223672099
GO:0000722,telomere maintenance via recombination,927,0.0675333887978026,2,13,0.438592474935398,-1506,2.09149537014041e-5,5,33,1.83005844887286e-4
GO:0000724;GO:0000725,recombinational repair,737,3.35892948467491e-4,6,80,0.0185080407463653,-1436,1.30585707960647e-6,5,47,1.60925322795137e-5
GO:0001101,response to acid chemical,103,0.416295243871372,3,216,0.817617051433435,-84,0.568788424948583,2,196,0.70004729224441
GO:0001501,skeletal system development,28,0.826788333927444,2,207,0.971050765955833,35,0.798810381919714,2,224,0.877249981969117
GO:0001503,ossification,315,0.0868636951117981,2,100,0.475586352239919,177,0.40767849320924,2,91,0.556489838384337
GO:0001504,neurotransmitter uptake,352,0.455457469934466,3,15,0.83046440159239,-1185,3.28184454276536e-4,2,38,0.0018151436483443
GO:0001505,regulation of neurotransmitter levels,43,0.712102304249364,2,251,0.934469247742273,109,0.388755386614343,3,266,0.538868852732753
GO:0001508,action potential,467,0.0636671129034451,2,53,0.42727890765206,-204,0.313231173099825,4,102,0.464968739392716
GO:0001525,angiogenesis,232,0.155179890859628,2,128,0.59781518689214,21,0.889509135835434,2,185,0.935595055936794
GO:0001541,ovarian follicle development,108,0.717253821409083,2,38,0.936929979833943,175,0.600229567061104,3,37,0.722468688993484
GO:0001558,regulation of cell growth,-61,0.602361788009092,3,257,0.89218914902665,580,2.15813811964471e-5,2,228,1.88102310817282e-4
GO:0001569,branching involved in blood vessel morphogenesis,989,0.0362342187713595,3,15,0.331790418895257,83,0.786579976300635,2,44,0.870523293929557
GO:0001570,vasculogenesis,143,0.599609009950635,2,45,0.891628274521447,143,0.612771616916492,3,52,0.732448464190471
GO:0001649,osteoblast differentiation,866,0.00355427346623132,2,38,0.094578350040448,18,0.954554392668809,2,41,0.972351905219705
GO:0001656,metanephros development,405,0.157250978468859,2,41,0.600770593812758,-233,0.446899055734149,3,44,0.595865407645532
GO:0001658,branching involved in ureteric bud morphogenesis,648,0.0565566848423835,5,29,0.408631411675764,-1205,6.62104448090287e-4,2,33,0.00334034676514019
GO:0001667,ameboidal-type cell migration,51,0.680234860947725,4,223,0.924968798907367,453,2.72469322520639e-4,4,277,0.00154906416864526
GO:0001676,long-chain fatty acid metabolic process,-174,0.481067385063659,4,55,0.841794343698134,-756,0.0159926969212202,6,42,0.0479566815308343
GO:0001700,embryonic development via the syncytial blastoderm,-201,0.227061674658245,5,123,0.674263165629138,490,0.00466251833839065,5,140,0.0174067351299918
GO:0001701,in utero embryonic development,351,0.00800265234576478,2,196,0.156604567581117,-136,0.304262615489203,2,242,0.455885122873455
GO:0001706,endoderm formation,26,0.934102840889524,2,34,0.991470743915011,539,0.146615949097304,2,30,0.267889889816262
GO:0001708,cell fate specification,417,0.02343817343513,3,100,0.276921930432019,-33,0.861928465820662,3,115,0.921144925304524
GO:0001709,cell fate determination,414,0.0188751886211652,3,109,0.256129736140438,182,0.30102889672202,2,135,0.451644158511269
GO:0001751,compound eye photoreceptor cell differentiation,290,0.169150727713079,2,76,0.616797679184732,182,0.340816961993629,7,114,0.492535480558535
GO:0001764,neuron migration,50,0.806835690161978,4,81,0.960523297483899,567,0.0123838735976991,2,81,0.0394592842942333
GO:0001816,cytokine production,-15,0.948764683913433,2,58,0.992598369097699,1153,5.26148811839697e-5,2,51,3.95494408899638e-4
GO:0001817,regulation of cytokine production,35,0.781702748119692,4,221,0.953233447614013,1016,3.78120971471794e-10,2,160,1.5685018075867e-8
GO:0001818,negative regulation of cytokine production,-21,0.913820007344292,2,87,0.98833256032031,1063,6.07010182436518e-5,3,59,4.44347323090784e-4
GO:0001819,positive regulation of cytokine production,-9,0.955575030761948,2,129,0.99377233269367,858,1.27557140059618e-5,3,108,1.15679349689694e-4
GO:0001824,blastocyst development,1092,2.08728636382373e-5,2,51,0.00264794118945545,-392,0.229107858732908,2,39,0.371885219972256
GO:0001837,epithelial to mesenchymal transition,329,0.179098097823715,2,56,0.622972151436511,41,0.89591955269518,3,42,0.938662206752668
GO:0001890,placenta development,425,0.0579574495575819,3,67,0.413278284100143,-131,0.659366128662575,3,47,0.76733562103976
GO:0001932,regulation of protein phosphorylation,35,0.651469641325344,3,623,0.917141537288436,510,2.20058312718639e-8,2,537,4.73971750470915e-7
GO:0001945,lymph vessel development,620,0.174914636336919,2,16,0.619566799533625,-81,0.821796825518575,2,32,0.891872523818608
GO:0001952,regulation of cell-matrix adhesion,130,0.592763651236763,5,57,0.889995843739405,1027,0.00371704208871153,5,33,0.0145055301022889
GO:0002011,morphogenesis of an epithelial sheet,269,0.341976222001975,3,42,0.765845573964467,734,0.0167305306534117,2,44,0.0492617378773818
GO:0002040,sprouting angiogenesis,729,0.0221605674762651,4,33,0.271044608930552,195,0.490262930041479,2,52,0.632976405362701
GO:0002042,cell migration involved in sprouting angiogenesis,240,0.694027917492787,4,9,0.92622244033826,376,0.280334960931449,3,34,0.428050656091647
GO:0002067,glandular epithelial cell differentiation,14,0.960856685666201,6,40,0.994388388080556,-93,0.798139666932158,2,31,0.87724870163299
GO:0002088,lens development in camera-type eye,268,0.367892701478761,2,38,0.786526297157223,-38,0.918777083227113,2,30,0.951421069666395
GO:0002168,instar larval development,81,0.770191623412605,2,44,0.951502292035375,26,0.92581636207876306,2,54,0.955955335904037
GO:0002244,hematopoietic progenitor cell differentiation,367,0.156975990900717,4,50,0.600770593812758,-494,0.183104024450351,3,30,0.314293497907116
GO:0002252,immune effector process,-342,2.80751023280492e-4,2,402,0.0166467046955987,407,0.0106683064516095,2,166,0.0345832220717877
GO:0002449,lymphocyte mediated immunity,-1,0.996896070196067,2,36,0.999710632100998,-33,0.916514609644307,3,43,0.949580354118061
GO:0002474,antigen processing and presentation of peptide antigen via MHC class I,-1347,0.00320633788497901,4,16,0.0887846353429467,1815,1.27406502499235e-14,2,75,4.07700807997552e-12
GO:0002479,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",-653,0.381616087575951,3,6,0.794524802621981,2088,9.96642768681411e-15,2,57,3.72079966974393e-12
GO:0002521,leukocyte differentiation,-59,0.681455970787251,2,164,0.924968798907367,160,0.357028838940051,4,139,0.509370245729192
GO:0002526,acute inflammatory response,-156,0.663789079527089,2,26,0.922520760313915,-943,0.0110831447260467,2,30,0.0357212146566109
GO:0002573,myeloid leukocyte differentiation,-238,0.284195681096953,2,68,0.729335847230028,259,0.324006970067288,2,60,0.474946462855927
GO:0002576,platelet degranulation,-75,0.759287250242422,2,56,0.949326598687236,112,0.70010010573028,3,49,0.799298795533041
GO:0002682,regulation of immune system process,-71,0.385143333784592,3,542,0.797024615248463,618,9.82069359072266e-10,2,428,3.43724275675293e-8
GO:0002683,negative regulation of immune system process,-117,0.439509318779475,2,149,0.824091866548211,621,0.00119159492935297,2,114,0.00556812638928873
GO:0002684,positive regulation of immune system process,-95,0.369459024561747,4,311,0.786526297157223,606,6.86656701049468e-7,3,288,9.55348453634042e-6
GO:0002685,regulation of leukocyte migration,-370,0.161800210617285,4,48,0.606348794469674,872,0.00496009850458638,2,43,0.0183418623937783
GO:0002697,regulation of immune effector process,-171,0.237027988169204,4,164,0.686299190797775,746,1.53420825767899e-6,2,175,1.82799281766007e-5
GO:0002698,negative regulation of immune effector process,-348,0.223545803556421,2,41,0.671306759241179,1298,3.54239303851192e-5,5,42,2.83391443080954e-4
GO:0002699,positive regulation of immune effector process,-39,0.845865104995326,2,82,0.977169451027002,553,0.00628704173687059,2,102,0.0223597426491145
GO:0002700,regulation of production of molecular mediator of immune response,151,0.506315284408219,2,65,0.850615915136075,430,0.046782505653197,4,89,0.113084181439353
GO:0002702,positive regulation of production of molecular mediator of immune response,339,0.236468115783293,6,41,0.685472495897357,553,0.0180132647400003,2,76,0.0523342581291838
GO:0002705,positive regulation of leukocyte mediated immunity,-211,0.449850394811221,2,43,0.828471945879544,842,0.00344270187210947,5,50,0.013624827197041
GO:0002709,regulation of T cell mediated immunity,1,0.997939112026952,2,26,0.999710632100998,1076,2.50358261067966e-4,3,48,0.00144165168327055
GO:0002755,MyD88-dependent toll-like receptor signaling pathway,661,0.135923804622187,2,17,0.564710094603222,1232,2.33395030802413e-6,2,61,2.6271601457156e-5
GO:0002756,MyD88-independent toll-like receptor signaling pathway,3,0.996199388597043,8,7,0.999710632100998,1377,4.1859008585064e-7,4,56,6.20954829341347e-6
GO:0002761,regulation of myeloid leukocyte differentiation,-119,0.619992869162218,3,58,0.895966235768059,954,6.4680124361554e-4,6,53,0.00327790675497468
GO:0002763,positive regulation of myeloid leukocyte differentiation,352,0.318102208362773,7,27,0.752529779073027,1158,5.36174161969369e-4,7,37,0.00275465624498024
GO:0002920,regulation of humoral immune response,-144,0.611223958540245,5,42,0.893375740634458,428,0.0853293559560003,4,67,0.181517338405927
GO:0003007,heart morphogenesis,241,0.078322430510247,2,183,0.45640504958943,0,0.999722732113849,2,167,0.999722732113849
GO:0003014,renal system process,-444,0.0753347110518053,3,54,0.451306361471774,-403,0.184490464642392,2,45,0.3157056079442
GO:0003015,heart process,-83,0.726855353259652,4,59,0.939471713808591,438,0.190177523018494,2,37,0.323952586738727
GO:0003073,regulation of systemic arterial blood pressure,479,0.106905357857798,4,38,0.512932846876442,-6,0.985310437525839,2,36,0.991507358516568
GO:0003156,regulation of animal organ formation,192,0.558646890325062,2,31,0.876702757975608,-1004,0.00399258561112976,2,34,0.0153541844232304
GO:0003333,amino acid transmembrane transport,-82,0.782096043327981,2,38,0.953233447614013,-895,3.19375594919755e-5,4,90,2.63985731594189e-4
GO:0003382,epithelial cell morphogenesis,593,0.0715012877267598,3,31,0.445854540600041,841,0.0031662518061519,2,51,0.0126424314541538
GO:0003401,axis elongation,76,0.811104015077339,2,33,0.96089306812989,-84,0.818627794990206,4,31,0.890716932511441
GO:0003407,neural retina development,363,0.193749450592159,2,43,0.640935872031672,-792,0.00549447921724735,2,51,0.0199475420528915
GO:0005975,carbohydrate metabolic process,-167,0.165810699119431,2,240,0.611973859063935,-241,0.0206425689117991,2,401,0.0588286951175954
GO:0006006,glucose metabolic process,-87,0.718487236190499,2,58,0.937194613443131,216,0.363187910694628,5,74,0.514248369125137
GO:0006029,proteoglycan metabolic process,166,0.50199120987393,4,55,0.848398183889095,-381,0.118179374296825,2,70,0.228405348080145
GO:0006040,amino sugar metabolic process,-381,0.253770190123828,3,30,0.703661534196026,-709,0.0486204550864592,4,32,0.116605802348682
GO:0006066,alcohol metabolic process,-141,0.331425518508518,2,163,0.759632858598305,-142,0.315272748908635,2,213,0.467228745615219
GO:0006081,cellular aldehyde metabolic process,283,0.265745957437504,3,52,0.714385581783013,-57,0.855011870445702,2,43,0.915500281930388
GO:0006090,pyruvate metabolic process,59,0.844443148331158,7,37,0.976371348497812,-2,0.996077572428863,7,30,0.997859464329451
GO:0006091,generation of precursor metabolites and energy,-207,0.0818982994414246,2,244,0.464402519181883,-314,0.0360713544351561,3,189,0.0923426673539996
GO:0006119,oxidative phosphorylation,-982,1.39866429688975e-5,3,66,0.00206208479446854,156,0.620222303055331,2,42,0.738595406083967
GO:0006259,DNA metabolic process,517,2.65848213055416e-9,4,478,9.6680133481153e-7,-971,8.97591149980197e-25,2,496,2.01060417595564e-21
GO:0006260,DNA replication,1088,5.21843463102765e-12,5,137,5.69331218245117e-9,-1400,7.74532186286724e-17,5,149,6.37602909352145e-14
GO:0006261,DNA-dependent DNA replication,1179,3.47128009480753e-10,2,96,1.48501095785193e-7,-1450,5.79741792783042e-12,6,94,4.18910198656134e-10
GO:0006271,DNA strand elongation involved in DNA replication,1785,9.40785012251483e-5,2,16,0.00781803964373928,-1841,1.03898266547244e-8,6,40,2.57281196600512e-7
GO:0006275,regulation of DNA replication,762,1.46229817245034e-4,7,84,0.0109271733297488,-492,0.0419445304069757,4,71,0.103933349681002
GO:0006281,DNA repair,525,1.16154502846803e-6,5,300,2.11207604343103e-4,-1075,8.53932467882337e-17,3,256,6.37602909352145e-14
GO:0006282,regulation of DNA repair,185,0.420021562292746,4,64,0.817617051433435,-824,0.011426737635839,3,39,0.0367757073337347
GO:0006283,transcription-coupled nucleotide-excision repair,427,0.0760366248887148,7,58,0.452694011084998,-1094,9.12281681845415e-4,7,38,0.00439464724157791
GO:0006284,base-excision repair,637,0.0527731707447251,2,31,0.398933847416388,-1658,3.96970460093894e-6,6,32,4.097759588066e-5
GO:0006289,nucleotide-excision repair,581,0.00445418655673731,2,81,0.107511449853991,-1017,7.49980970115393e-5,5,63,5.36727595226351e-4
GO:0006302,double-strand break repair,604,1.35504617388852e-4,2,136,0.0104109533500872,-1283,7.61178511342712e-10,6,96,2.75006429904464e-8
GO:0006304,DNA modification,350,0.156591868394849,2,55,0.600485506050578,-1059,9.9720732118842e-4,4,40,0.00475264765842992
GO:0006310,DNA recombination,670,2.50200273296265e-5,5,135,0.00310191475188892,-1369,2.45705006161028e-14,5,130,5.50379213800703e-12
GO:0006312,mitotic recombination,1064,0.0112236778473469,2,19,0.187915579991242,-1587,2.8471427811038e-6,2,36,3.0661537642656303e-05
GO:0006323,DNA packaging,834,8.06294297564213e-7,2,119,1.69166745892799e-4,-1005,7.14581176378844e-6,2,83,6.81132695782387e-5
GO:0006325,chromatin organization,357,2.56368551127888e-4,3,371,0.0157133758022767,-371,0.0014946554599009,3,315,0.00676369339429902
GO:0006338,chromatin remodeling,628,2.88802779130941e-4,2,113,0.0167597782995668,-336,0.127128847606651,4,86,0.240920997156428
GO:0006353,"DNA-templated transcription, termination",-136,0.610089800493239,2,47,0.893023597068006,-410,0.0997123965029096,2,67,0.2034059871847
GO:0006369,termination of RNA polymerase II transcription,33,0.931398541038682,2,23,0.991470743915011,-201,0.569559000234069,7,33,0.700610741638833
GO:0006378;GO:0043631,mRNA polyadenylation,105,0.73503065108189,2,35,0.942255738573679,-361,0.307289292959727,2,33,0.45919147180106
GO:0006383,transcription by RNA polymerase III,306,0.490522194189864,2,17,0.842835072150855,-471,0.197465820263157,2,31,0.33433366393762
GO:0006396,RNA processing,215,0.00800965616042743,5,556,0.156604567581117,-197,0.0495475026008993,5,434,0.118196385331219
GO:0006399,tRNA metabolic process,-171,0.327586629894163,3,111,0.757548080783833,-786,0.00219171090113056,2,63,0.00929816745934177
GO:0006403,RNA localization,61,0.660507238432553,3,178,0.922444184754116,92,0.596350300971596,2,140,0.721561697337184
GO:0006413,translational initiation,-1187,2.60573627916659e-10,2,96,1.29220830935034e-7,1264,1.10355508188489e-9,3,97,3.80302058988024e-8
GO:0006414,translational elongation,382,0.11281094496791,5,58,0.525071420477772,1475,1.55297864330661e-8,4,61,3.66176016948085e-7
GO:0006446,regulation of translational initiation,-353,0.169084868461876,2,51,0.616797679184732,549,0.105511068601355,7,36,0.211739427938566
GO:0006457,protein folding,-744,3.31055689202199e-6,2,133,5.31149642528822e-4,433,0.00852934736650793,2,155,0.0291181433443537
GO:0006458,'de novo' protein folding,-342,0.314988849962001,2,29,0.749476093587364,454,0.126225109475779,2,47,0.240092935490937
GO:0006468,protein phosphorylation,92,0.316752246937293,2,425,0.751724357661702,353,1.29894665657665e-4,5,523,8.34537521325465e-4
GO:0006470,protein dephosphorylation,-366,0.0480111312043663,2,99,0.383456399296952,-28,0.901525123304812,6,83,0.939700454259088
GO:0006479;GO:0008213,protein alkylation,171,0.390580903991607,6,85,0.800580274868223,-313,0.225712169819044,3,62,0.368778453971305
GO:0006487,protein N-linked glycosylation,-867,5.16225053955013e-4,4,54,0.0253844454489147,370,0.118689417766624,6,74,0.228798877622408
GO:0006493,protein O-linked glycosylation,-423,0.171365837391352,6,35,0.618138591012828,-709,0.029574364503196,2,39,0.0787844398691638
GO:0006513,protein monoubiquitination,116,0.674424123044051,3,44,0.924295797557729,-157,0.667614511950859,8,31,0.774446663267698
GO:0006520,cellular amino acid metabolic process,-131,0.318669805620292,2,198,0.752529779073027,-584,6.22853058009511e-7,2,314,8.77478521975663e-6
GO:0006521,regulation of cellular amino acid metabolic process,267,0.644472484893322,2,10,0.914567483114743,1965,8.66936463974683e-12,5,50,5.39427133139803e-10
GO:0006575,cellular modified amino acid metabolic process,70,0.674407967722402,2,122,0.924295797557729,-677,4.41153303486743e-5,2,153,3.44314773453068e-4
GO:0006605,protein targeting,-828,5.81041912241942e-11,2,216,3.74261381997859e-8,565,5.22969294161307e-6,5,278,5.1379439426374e-5
GO:0006612,protein targeting to membrane,-1524,1.5311877197255e-14,4,86,2.78420967036753e-11,1415,8.13733540461556e-13,2,107,6.28539010563409e-11
GO:0006631,fatty acid metabolic process,-22,0.873622012458354,3,172,0.98158765766433,-495,0.00454696814016409,3,138,0.0171468158821003
GO:0006633,fatty acid biosynthetic process,264,0.225567436639164,2,71,0.672647822918945,-976,0.00351160032199024,2,37,0.0138485646501024
GO:0006635,fatty acid beta-oxidation,-149,0.585081225005289,3,45,0.886068318268698,-570,0.118528944227504,2,31,0.228798877622408
GO:0006643,membrane lipid metabolic process,-234,0.186076644609734,3,108,0.63007330623594,-296,0.137283722521633,4,105,0.256476679273109
GO:0006665,sphingolipid metabolic process,-108,0.631799230516911,4,66,0.904821423594053,-237,0.316700762179526,2,74,0.467639886145114
GO:0006672,ceramide metabolic process,45,0.880529644049026,2,37,0.983051693003867,-143,0.649314718237324,3,42,0.761776033848324
GO:0006690,icosanoid metabolic process,202,0.419314439019185,3,54,0.817617051433435,-1036,0.00341360224394674,2,33,0.0135335734981251
GO:0006694,steroid biosynthetic process,104,0.673721296850177,3,55,0.924295797557729,-451,0.0943662991201708,5,57,0.195086989385658
GO:0006720,isoprenoid metabolic process,-9,0.972146592799556,3,56,0.994910287140505,-474,0.0668934068610989,2,62,0.150594202380765
GO:0006732,coenzyme metabolic process,10,0.936618358484455,3,212,0.992038661993386,-706,6.57462288567431e-6,3,172,6.35401494986778e-5
GO:0006749,glutathione metabolic process,-138,0.669946651524089,2,32,0.923568103124565,-1117,0.00187807196735943,4,32,0.00820054816156944
GO:0006766,vitamin metabolic process,312,0.118048846170564,2,85,0.534512304582869,-967,3.50330789942432e-6,3,96,3.70160834656155e-5
GO:0006767,water-soluble vitamin metabolic process,301,0.192368789104381,3,63,0.6393496193798,-1084,9.09275686029161e-5,4,54,6.28635042193e-4
GO:0006775,fat-soluble vitamin metabolic process,198,0.603740451338596,4,23,0.89218914902665,-843,0.00879207898557033,4,40,0.0297068117226755
GO:0006790,sulfur compound metabolic process,21,0.864456507123233,3,223,0.979249209605357,-648,6.89619475561423e-6,3,204,6.60148557802388e-5
GO:0006805,xenobiotic metabolic process,363,0.193534007566432,3,43,0.640611657326994,-1074,3.29103671830674e-5,2,62,2.69048257263033e-4
GO:0006812,cation transport,-75,0.436604505336134,5,380,0.823586171555445,-73,0.423249521113189,2,530,0.572857357881295
GO:0006826,iron ion transport,-112,0.697772790181954,2,40,0.927124658951197,11,0.961655467760311,2,75,0.977363088830806
GO:0006835,dicarboxylic acid transport,-82,0.771454681914339,2,42,0.951502292035375,-670,0.0512828378685534,2,35,0.120919533500589
GO:0006836,neurotransmitter transport,-60,0.688936430790217,2,150,0.924968798907367,129,0.406097367381378,2,174,0.555007994468753
GO:0006839,mitochondrial transport,-466,0.00547457550167223,3,121,0.122392661318123,323,0.104029737449508,2,106,0.209368025055614
GO:0006855,drug transmembrane transport,239,0.312810904499613,2,60,0.74743034780788,-1161,3.90503619242455e-5,2,52,3.10187272022376e-4
GO:0006865,amino acid transport,-303,0.204431798237202,2,59,0.652913032426193,-811,4.07049373330069e-5,4,107,3.19926525003282e-4
GO:0006886,intracellular protein transport,-468,7.05987192228357e-9,4,559,2.40697508350355e-6,541,7.02479684025544e-8,2,435,1.33352075611629e-6
GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport,-646,2.22641508698249e-4,2,111,0.0146326437343247,939,2.5296862548677e-4,3,63,0.00145294800279581
GO:0006891,intra-Golgi vesicle-mediated transport,-795,0.0239370396247571,5,27,0.278544044873907,1393,1.73648251545108e-4,3,30,0.00105986943722355
GO:0006892,post-Golgi vesicle-mediated transport,-165,0.429768041053142,5,77,0.823374157978711,999,5.34295505124095e-5,2,68,4.00274893470894e-4
GO:0006898,receptor-mediated endocytosis,-412,0.032684145576337,5,91,0.318948146903253,141,0.114854107615221,3,562,0.223910531817315
GO:0006900,vesicle budding from membrane,-561,0.015168190149315,2,63,0.225360883188709,1330,1.98432597678879e-6,2,53,2.26780111633005e-5
GO:0006903,vesicle targeting,-485,0.0205314810445488,2,77,0.266348135257314,1016,0.00106429157328544,2,43,0.00505087526304955
GO:0006909,phagocytosis,-561,2.68640051597293e-4,2,144,0.0162825720162581,270,0.0302723320323781,2,276,0.0800590599203388
GO:0006911,"phagocytosis, engulfment",-744,0.00848692409971471,2,42,0.159780249060711,502,0.0307352105498009,6,77,0.0808061873609789
GO:0006914;GO:0061919,autophagy,-262,0.0930630683165131,3,140,0.48672966219231,-220,0.322772766548199,2,84,0.474256399192939
GO:0006937,regulation of muscle contraction,331,0.131136921032964,3,70,0.555397441176101,-343,0.168232196481976,3,67,0.296958329487491
GO:0006952,defense response,-296,0.00117460938621499,3,429,0.0451231986042449,550,2.18799472741604e-8,3,455,4.73971750470915e-7
GO:0006954,inflammatory response,-375,0.0333236251165472,2,109,0.322305629451711,21,0.911555418569247,2,116,0.945975064725335
GO:0006955,immune response,-221,0.00693978648415837,2,542,0.143941198749368,639,4.72817478527407e-10,2,415,1.89126991410963e-8
GO:0006959,humoral immune response,0,0.998554660458621,3,60,0.999710632100998,272,0.21112368185399,2,88,0.350568604412852
GO:0006970,response to osmotic stress,-60,0.807769159236432,2,55,0.960738006875105,212,0.387975902359668,3,69,0.538121375409075
GO:0006972,hyperosmotic response,-164,0.681904139944671,3,21,0.924968798907367,61,0.869917546110453,2,30,0.924829284901478
GO:0006974,cellular response to DNA damage stimulus,428,1.61445212938151e-6,2,451,2.75213636430504e-4,-378,5.91385293515851e-5,2,501,4.37311902726739e-4
GO:0006979,response to oxidative stress,-176,0.114554735487667,3,280,0.527025368553991,199,0.11233763975462,3,273,0.219961812106948
GO:0006984,ER-nucleus signaling pathway,-974,0.00663089131900677,3,26,0.139121200558392,1199,2.10023605950158e-8,2,91,4.69711686764586e-7
GO:0006997,nucleus organization,124,0.508451417263825,2,97,0.851250389549978,-543,0.0146829398670408,2,84,0.0452404199479661
GO:0007005,mitochondrion organization,-377,9.08671933871281e-4,2,269,0.036991085069163,147,0.325094836529124,2,190,0.475955839101463
GO:0007006,mitochondrial membrane organization,-354,0.131348680916477,2,61,0.555862726454137,820,0.0186730541371637,2,34,0.0538322281431746
GO:0007009,plasma membrane organization,134,0.635628477847562,2,42,0.906640504266039,-76,0.746848430961773,2,75,0.838987204290056
GO:0007015,actin filament organization,-148,0.377022021401575,2,121,0.791232823717901,509,0.00907771711477026,4,110,0.0305316611667949
GO:0007017,microtubule-based process,207,0.0143692778202012,2,505,0.219564175095791,-8,0.927387026025539,2,599,0.956170362164446
GO:0007018,microtubule-based movement,-67,0.606421837660083,3,204,0.89218914902665,13,0.935114266773502,3,156,0.960851356684699
GO:0007026,negative regulation of microtubule depolymerization,1461,0.00278511752030705,4,14,0.0821233301258106,-369,0.269254187416585,2,37,0.416813669532239
GO:0007029,endoplasmic reticulum organization,-388,0.1508996239546,2,46,0.592274059727038,1010,0.00566541379359619,2,31,0.0204090091519596
GO:0007030,Golgi organization,-578,6.95540446513497e-4,2,117,0.0301124852042153,476,0.0142219749335889,2,111,0.0440599235807304
GO:0007033,vacuole organization,-216,0.21894355364096801,2,110,0.669096406224919,-473,0.0358251725212344,2,82,0.0918173757981294
GO:0007050,cell cycle arrest,302,0.160735820822246,2,73,0.604699243162312,-91,0.700483927489718,2,75,0.799329596320412
GO:0007051,spindle organization,662,1.4721931071499e-5,4,146,0.00208911962928,-64,0.608342471931641,4,272,0.728709698998329
GO:0007052,mitotic spindle organization,890,6.33425308542026e-6,5,87,9.87238588027643e-4,58,0.670091146764864,2,231,0.775712748709713
GO:0007076,mitotic chromosome condensation,767,0.0605715086980163,2,20,0.422867045276558,-968,0.00622117884621591,6,33,0.0221901920629357
GO:0007095,mitotic G2 DNA damage checkpoint,446,0.275878376676218,2,20,0.722458742692554,-576,0.0357997745120528,2,55,0.0918173757981294
GO:0007127,meiosis I,369,0.062595315179094,2,86,0.426109320236559,-1017,4.32900524667e-6,2,85,4.34841782625148e-5
GO:0007131;GO:0035825,reciprocal meiotic recombination,614,0.0244887966176112,2,45,0.280055315616497,-1839,1.65000870488867e-8,3,39,3.8500203114069e-7
GO:0007140,male meiotic nuclear division,212,0.295980141410723,2,82,0.73627197784509,-578,0.0352100064241411,3,55,0.0907599705294316
GO:0007143,female meiotic nuclear division,527,0.0362424597975596,5,53,0.331790418895257,-853,0.00118241506557131,3,60,0.00555264097878351
GO:0007156,homophilic cell adhesion via plasma membrane adhesion molecules,-320,0.43402375646061,2,20,0.823586171555445,561,0.0643216465683223,4,45,0.146274607424408
GO:0007160,cell-matrix adhesion,36,0.893979035753873,3,46,0.984073077163644,1281,4.46543293214905e-5,3,42,3.46662858165897e-4
GO:0007162,negative regulation of cell adhesion,122,0.510022063331091,2,99,0.852561981777207,619,0.00739950126704784,3,78,0.0257373957114707
GO:0007163,establishment or maintenance of cell polarity,216,0.079266117335968,2,228,0.45756261382826,502,1.71331330250329e-4,2,239,0.00104858519060311
GO:0007178,transmembrane receptor protein serine/threonine kinase signaling pathway,380,0.056713970480054,6,85,0.409225805514146,35,0.856358173036129,3,115,0.91634016175002
GO:0007179,transforming growth factor beta receptor signaling pathway,424,0.0923410423859147,2,53,0.485378497421727,187,0.462826184846944,7,64,0.610808525672452
